ID	Raff_UFBP	Apo_UFBP	median_root2tip	min_raff_root2tip	raff_brlen	raff_dist2root	min_apo_root2tip	apo_brlen	raff_apo_nomophyly
0	25	46	0.301026428	0.503490526	0.028687516	4	0.546586191	0.006811171	N
2	37	NA	0.386738373	0.679412575	0.019858031	6	NA	NA	NA
3	61	81	0.406112099	0.575302132	0.011192671	7	0.838651229	0.145250149	N
4	96	NA	0.219406265	0.449563203	0.025434565	2	NA	NA	NA
5	18	NA	0.386168136	0.544601856	2.76E-06	3	NA	NA	NA
6	66	NA	0.27521171	0.809132	0.048072806	6	NA	NA	NA
9	87	87	0.353947508	0.653906393	0.067421261	9	0.656029837	0.067421261	Y
10	22	39	0.367738137	0.702950665	0.035662017	7	0.678110157	0.040688261	N
12	54	NA	0.436907227	0.788821053	0.032536427	6	NA	NA	NA
13	56	48	0.346218861	0.65375871	0.033103909	8	0.71504893	0.022944437	N
14	63	NA	0.282611313	0.463446219	0.029124728	5	NA	NA	NA
15	37	62	0.3559982	0.588527927	0.014713625	8	1.174904925	0.0970328	N
16	11	50	0.262413166	0.370671753	0.004839103	6	0.498274083	0.037760044	N
17	79	NA	0.170639332	0.330643244	0.030205375	7	NA	NA	NA
18	12	NA	0.481848399	0.829407964	0.003366131	6	NA	NA	NA
19	13	NA	0.202391733	1.507019667	2.10E-06	4	NA	NA	NA
21	59	NA	0.328766607	0.718863646	0.021048838	6	NA	NA	NA
22	33	30	0.296011279	0.566067455	0.008119567	8	0.583634389	0.00867171	N
23	99	NA	0.22442351	0.350654651	0.019930676	2	NA	NA	NA
24	87	NA	0.61890552	0.908017757	0.043541361	3	NA	NA	NA
25	47	NA	0.185778592	0.359963144	0.002285568	6	NA	NA	NA
26	71	43	0.399329924	0.574249202	0.072670492	9	0.908784924	0.066249041	N
28	36	74	0.263765519	0.422328887	0.007466305	8	0.528688572	0.026005705	N
29	21	NA	0.185623424	0.580786757	0.024633323	6	NA	NA	NA
30	67	73	0.309376983	0.553691804	0.032241648	7	0.443212323	0.010526359	N
34	37	30	0.259312612	0.482179815	0.012787436	5	0.520254837	0.008670532	N
35	68	68	0.488492509	0.662575685	0.051876996	9	0.836799176	0.051876996	Y
36	3	24	0.280043821	0.594319727	0.000170845	5	0.537776034	0.009093932	N
37	80	80	0.343870974	0.544137339	0.041492552	4	0.466155457	0.041492552	Y
39	58	58	0.398814443	0.81750922	0.045133701	11	0.988538612	0.045133701	Y
40	63	30	0.322504953	0.535070998	0.034859589	10	0.624413304	0.004550024	N
41	54	80	0.313801526	0.612716472	0.021547216	6	0.81895127	0.015411498	N
42	81	94	0.320017774	0.615523535	0.062927339	7	0.672109068	0.019604511	N
43	59	NA	0.302067033	0.616398293	0.040478271	8	NA	NA	NA
44	96	96	0.371099848	0.640729165	0.052726812	8	0.862157087	0.052726812	Y
45	48	48	0.367690965	0.642646995	0.052972979	8	0.767933001	0.052972979	Y
46	88	82	0.361459635	0.738192858	0.010749014	5	0.763916709	0.04272553	N
47	88	88	0.39567189	0.665808453	0.069500139	9	0.825443954	0.069500139	Y
48	81	NA	0.251131003	0.585878354	0.020640407	6	NA	NA	NA
51	23	45	0.532943299	0.618329853	2.71E-06	3	0.860358995	0.10272487	N
53	37	NA	0.273632419	0.63971986	0.008351613	7	NA	NA	NA
54	21	NA	0.231302789	0.544597496	0.031242254	12	NA	NA	NA
55	66	NA	0.275428081	0.775184274	0.054070375	8	NA	NA	NA
56	92	NA	0.304010115	0.726418921	0.069200881	9	NA	NA	NA
57	63	NA	0.121816866	0.451412264	0.004516724	7	NA	NA	NA
58	53	NA	0.476075531	0.878656917	0.076729737	9	NA	NA	NA
59	24	34	0.269819338	0.527634741	0.008825738	8	0.457723116	0.015842044	N
60	94	94	0.241162679	0.511698828	0.032477279	7	0.570549477	0.032477279	Y
61	49	64	0.284721944	0.544820888	0.00946046	7	0.581599912	0.03817998	N
62	29	53	0.235947919	0.44735323	0.003702598	6	0.4553825	0.007967981	N
65	73	NA	0.232992342	0.389066431	0.024179966	8	NA	NA	NA
66	48	85	0.681238213	0.975369727	0.011254949	8	1.026409168	0.185631913	N
67	62	NA	0.534122873	0.734956503	0.018837933	4	NA	NA	NA
68	55	97	0.545542822	0.784049172	0.040543131	6	0.90774309	0.075348077	N
70	95	NA	0.310622485	0.728526197	0.055078169	8	NA	NA	NA
71	62	66	0.514302682	0.724360538	0.137921217	2	0.833169219	0.031093217	N
72	61	NA	0.443215808	0.622748924	0.014349992	7	NA	NA	NA
73	91	91	0.387875202	0.55872551	0.036234733	6	0.62933083	0.036234733	Y
75	78	79	0.29825227	0.487281207	0.033245853	5	0.659726689	0.012108245	N
76	31	NA	0.288448082	0.584462864	0.007640768	7	NA	NA	NA
81	51	NA	0.254293604	0.458364719	0.021346057	7	NA	NA	NA
82	76	76	0.160283372	0.22407331	0.035402046	3	0.291384475	0.035402046	Y
83	37	35	0.188043545	0.803657376	0.002383764	6	0.539270213	0.017873258	N
84	64	57	0.298026152	0.532478848	0.024326691	9	0.619191629	0.025821327	N
85	78	57	0.242937872	0.434517553	0.024942334	3	0.54765882	0.048691461	N
86	18	NA	0.324565009	0.717989687	0.014418283	5	NA	NA	NA
87	27	96	0.365561077	0.521921014	0.003733136	6	0.596508044	0.051671974	N
93	74	74	0.256702476	0.479156201	0.033413233	8	0.551664597	0.035328943	N
94	30	NA	0.305891044	0.662172099	0.029113158	6	NA	NA	NA
95	31	NA	0.376866397	0.584529065	0.028574218	6	NA	NA	NA
96	53	70	0.677321772	1.657097695	0.170335445	2	0.975932943	0.044169465	N
97	46	NA	0.417347617	0.68645338	0.010969863	4	NA	NA	NA
98	87	87	0.306220365	0.567768467	0.048599683	8	0.572211012	0.048599683	Y
100	90	90	0.20420454	0.386660827	0.022832449	8	0.459429674	0.022832449	Y
101	46	NA	0.386409221	0.863756735	0.018755613	3	NA	NA	NA
102	44	41	0.304138683	0.431575787	0.026813516	3	0.579521247	0.039761093	N
104	89	NA	0.213521956	0.537737035	0.020919626	7	NA	NA	NA
105	75	90	0.189368585	0.554466587	0.085771673	4	0.559669458	0.175650107	Y
106	65	79	0.266409753	0.432220745	0.041163818	7	0.651719142	0.056795157	N
113	41	NA	0.332081728	1.000749842	0.010901522	8	NA	NA	NA
114	45	NA	1.073733182	1.347588265	0.060150651	5	NA	NA	NA
115	76	81	0.39960688	0.636998567	0.017931543	6	0.681075164	0.014460645	N
116	28	28	0.30868118	0.438374554	0.010389188	8	0.416779773	0.010690075	N
117	76	NA	0.382740311	0.723026501	0.021113614	5	NA	NA	NA
118	38	41	0.275643908	0.388887112	0.001066325	7	0.427703813	0.008528001	N
120	27	27	0.332755304	0.753351005	0.034722616	5	0.786632249	0.034722616	Y
121	94	NA	0.419176776	0.767474159	0.121944046	8	NA	NA	NA
123	62	NA	0.345806749	0.790847523	0.033161628	3	NA	NA	NA
124	76	76	0.211632838	0.380477263	0.051889817	8	0.42996228	0.051889817	Y
125	34	NA	0.360952327	0.642775134	0.016949599	5	NA	NA	NA
126	15	NA	0.427801355	0.797052185	2.02E-06	8	NA	NA	NA
128	47	41	0.365506405	0.595280286	0.019705923	6	0.563814354	0.017039805	N
129	30	NA	0.522413801	0.948338198	0.022732284	6	NA	NA	NA
130	68	NA	0.179121326	0.43594801	0.009989299	6	NA	NA	NA
131	77	77	0.273459755	0.624825307	0.007985146	6	0.787943571	0.007985146	Y
135	61	NA	0.246293216	0.368662285	0.032455884	4	NA	NA	NA
138	57	NA	0.492067792	0.666199391	0.093387508	2	NA	NA	NA
139	35	55	0.137438364	0.314947607	0.008774226	4	0.344960244	0.009972876	N
145	79	79	0.221706923	0.349721221	0.022820538	8	0.681591649	0.022820538	Y
146	74	48	0.180218406	0.331188405	0.04996332	3	0.400776864	0.032784098	N
148	87	87	0.484345302	0.873194119	0.067618509	9	0.834045845	0.067618509	Y
150	100	NA	0.230349364	0.439616463	0.027361682	2	NA	NA	NA
151	86	NA	0.224554878	0.666879419	0.035995997	6	NA	NA	NA
152	75	40	0.529631332	1.212059807	0.041503448	10	0.834060132	0.008828109	N
153	37	NA	0.210129664	0.3935609	0.006281531	4	NA	NA	NA
155	44	62	0.241498139	0.470425542	0.027549026	6	0.421199723	0.023761128	N
156	74	58	0.366066341	0.610355469	0.028737604	7	0.679693984	0.016343462	N
158	57	87	0.215168484	0.617478846	0.011127652	6	0.612955747	0.031417852	N
159	80	NA	0.578572428	0.676462982	0.041295023	3	NA	NA	NA
161	23	44	0.198661442	0.570548694	0.004825628	6	0.790001867	0.0187039	N
163	95	95	0.247693983	0.491789693	0.054150725	7	0.65686011	0.054150725	Y
165	54	NA	0.317154921	0.521500262	0.007409623	10	NA	NA	NA
166	84	32	0.4035576	1.167360065	0.078704242	9	0.767498302	2.50E-06	N
167	48	NA	0.75760123	1.163506483	0.037724628	8	NA	NA	NA
169	80	56	0.316385067	0.533312395	0.0368025	7	0.694153842	0.021097404	N
170	83	42	0.291714202	0.471178551	0.034388042	3	0.577648369	0.033604547	N
171	44	68	0.273384506	0.698935958	0.047078019	7	0.545749687	0.024094863	N
172	53	NA	0.563518458	1.431219754	0.07090338	11	NA	NA	NA
173	19	31	0.175269117	0.466922625	0.008652817	7	0.510861779	0.037095115	N
174	60	NA	0.531396817	1.074003198	0.015782035	3	NA	NA	NA
177	81	81	0.349219624	0.58993444	0.076802207	4	0.585802425	0.076802207	Y
178	66	52	0.39397506	0.690828474	0.02348045	5	0.59306662	0.018930872	N
179	44	46	0.279244198	0.49385317	0.003495331	4	0.503610011	0.029090938	N
182	66	NA	0.259419234	0.515169375	0.018423122	6	NA	NA	NA
183	37	16	0.407458557	0.755271784	0.003043188	6	0.715820734	2.45E-06	N
184	77	NA	0.397912358	0.539559178	0.027621808	3	NA	NA	NA
185	79	NA	0.259533092	0.421684834	0.039434617	2	NA	NA	NA
186	68	NA	0.307781203	0.522727034	0.018408715	6	NA	NA	NA
187	28	43	0.289260141	0.546930654	0.00557542	6	0.59374989	0.002570075	N
188	93	93	0.425135222	0.689911648	0.059493484	6	0.698211679	0.059493484	Y
189	62	45	0.31198582	0.417287684	0.057974475	2	0.562795438	0.011317344	N
190	74	74	0.211245911	0.430953865	0.025245439	11	0.459941678	0.025245439	Y
191	93	93	0.209826998	0.378961505	0.029398996	8	0.453622131	0.029398996	Y
192	20	11	0.206890408	0.473172507	0.030128474	5	0.49085385	0.00175276	N
193	44	26	0.350460476	0.634246392	0.01797156	9	0.886580273	0.014152892	N
194	66	NA	0.64313314	0.908675239	0.016592335	4	NA	NA	NA
195	11	39	0.215020006	0.7285012	0.001842572	5	0.563303746	0.004096701	N
198	36	100	0.443294073	0.615982471	0.015260225	4	0.761735964	0.053341688	N
199	72	NA	0.287656499	0.539944181	0.023457943	6	NA	NA	NA
200	81	NA	0.168506577	0.330243746	0.010146593	8	NA	NA	NA
201	92	92	0.255976307	0.494837266	0.037664529	7	0.560322254	0.037664529	Y
202	62	99	0.24775967	0.52731735	0.013526181	7	0.606595765	0.029124463	N
203	34	66	0.850701997	1.391755631	0.00578645	8	0.966341736	0.244468692	N
204	79	NA	0.335666101	0.659659358	0.045262528	6	NA	NA	NA
205	32	NA	0.218135129	0.473122407	0.02759065	7	NA	NA	NA
206	45	24	0.207313383	0.589785057	0.128331805	8	0.894820194	0.128331805	N
207	83	83	0.427649201	0.805703807	0.076622115	6	0.818153061	0.076622115	Y
209	46	95	0.24944753	0.438580601	0.010596771	7	0.533922663	0.024034977	N
210	78	78	0.394035318	0.576613434	0.043207199	8	0.653196375	0.043207199	Y
211	95	95	0.264418667	0.393829168	0.046501601	6	0.501235633	0.046501601	Y
212	87	90	0.330169264	0.663124647	0.037024283	7	0.644450686	0.02291967	N
213	85	NA	0.209712536	0.3493829	0.016154547	7	NA	NA	NA
214	86	NA	0.354706835	0.662592077	0.03190021	5	NA	NA	NA
215	67	NA	0.381223898	0.509633501	0.016409201	5	NA	NA	NA
216	20	49	0.307610631	0.687156192	0.000385824	7	0.68875584	0.026962381	N
217	60	51	0.611277701	0.804514726	0.067700489	6	0.97806628	0.035670129	N
218	26	68	0.319285169	0.595836883	0.009464681	9	0.689149557	0.031328518	N
219	22	NA	0.400215579	0.60102608	2.13E-06	7	NA	NA	NA
220	50	50	0.255465676	0.463361532	0.041923166	9	0.591055406	0.041923166	Y
221	58	68	0.497840899	0.688207017	0.030096662	6	0.945919313	0.045935512	N
222	13	76	0.24724575	0.452307552	0.006925334	5	0.424004009	0.012139841	N
223	57	13	0.25187251	0.501909064	0.014726658	9	0.569867355	2.39E-06	N
224	89	89	0.354515309	0.653118774	0.06460131	6	0.642701093	0.06460131	Y
225	63	40	0.208602397	0.472916608	0.011590722	3	0.508547833	0.007968911	N
226	71	NA	0.173420972	0.31782108	0.002372839	0	NA	NA	NA
227	74	76	0.364745191	0.615297944	0.014975191	8	0.701608996	0.02224967	N
229	78	52	0.230062322	0.593657298	0.026773397	7	0.638525516	0.014527712	N
230	16	51	0.257914083	0.77784648	0.017784261	6	0.63198048	0.007071691	N
233	85	NA	0.203055399	0.492758891	0.016365105	9	NA	NA	NA
234	77	82	0.26010774	0.359870787	0.032665336	8	0.434961034	0.022505273	N
235	99	NA	0.313046827	0.476596747	0.052224586	3	NA	NA	NA
236	33	14	0.265293034	0.632028234	0.013568067	9	0.784861133	0.003724625	N
237	35	NA	0.422195218	0.589835639	0.038624684	6	NA	NA	NA
238	76	NA	0.254911275	0.446360242	0.009288063	7	NA	NA	NA
239	24	NA	0.317264405	0.443419171	0.015130266	4	NA	NA	NA
240	64	NA	0.260379467	0.593494018	0.022812016	7	NA	NA	NA
242	59	59	0.19816734	0.386305164	0.018603948	5	0.331482017	0.018603948	Y
243	53	84	0.418839473	0.547209722	0.018632107	7	0.532274433	0.024177266	N
244	31	NA	0.551991419	0.979359752	0.020187999	9	NA	NA	NA
245	24	24	0.387059638	0.938302933	0.076221062	6	0.835738299	0.076221062	Y
247	30	40	0.249164298	0.547520411	0.011059067	9	0.641229474	0.003777931	N
248	80	80	0.21806576	0.435934311	0.04898071	4	0.708905271	0.04898071	Y
252	43	72	0.454856252	0.643967489	0.020954217	5	0.897421256	0.007125526	N
253	69	37	0.368874622	0.754243844	0.067883524	8	0.865600253	2.90E-06	N
254	32	83	0.380180125	0.585038402	0.014933258	7	0.622661686	0.022639998	N
256	46	NA	0.35002612	0.587024765	0.023950488	5	NA	NA	NA
257	37	87	0.176155412	0.317594699	0.007740322	7	0.339385565	0.021826946	N
258	79	79	0.227330445	0.533218649	0.039343416	7	0.680220343	0.039343416	Y
260	42	36	0.482099707	0.984508272	0.018792699	10	0.938923385	0.049847759	N
261	72	51	0.737213618	1.000951369	0.01654049	10	1.023220249	0.039359386	N
263	9	NA	0.245151462	0.362513029	0.001902001	3	NA	NA	NA
266	27	34	0.491121888	0.755113676	0.030822272	7	0.852612906	0.050844217	N
267	51	39	0.189304963	0.408581858	0.019841089	5	0.419450152	0.01544906	N
272	84	NA	0.326698877	0.661522092	0.024255374	9	NA	NA	NA
273	72	72	0.236466937	0.54333675	0.062612654	10	0.584461856	0.062612654	Y
274	69	15	0.25804698	0.486982581	0.020013953	8	0.459915448	0.013222765	N
275	69	NA	0.192562289	0.337238103	0.015141346	7	NA	NA	NA
276	81	72	0.265110981	0.522458943	0.037026729	7	0.677379919	0.004528316	N
277	38	NA	0.277527677	0.477623387	0.007617469	7	NA	NA	NA
278	25	25	0.250917154	0.517195299	0.027237552	4	0.576724692	0.027237552	Y
279	37	NA	0.418971038	0.802657081	0.003313574	4	NA	NA	NA
280	55	NA	0.278973559	0.515840793	0.038639383	4	NA	NA	NA
281	60	NA	0.274984983	0.497038151	0.038698888	7	NA	NA	NA
283	54	32	0.319280397	0.79325896	0.016217723	7	0.682131403	0.004172723	N
285	31	51	0.282757501	0.583741522	0.045811886	4	0.679301666	0.023382925	N
286	46	6	0.210138508	0.361816924	0.005980422	4	0.403224927	2.74E-06	N
287	38	47	0.207198068	0.337079275	0.00220917	4	0.368077814	2.07E-06	N
289	53	NA	0.215558416	0.50021417	0.037816763	5	NA	NA	NA
290	41	41	0.326384505	0.507514146	0.012701594	8	0.667937462	0.031690357	N
291	78	NA	0.22875611	0.422961103	0.018700138	8	NA	NA	NA
292	55	76	0.293363249	0.366110716	0.010448597	6	0.495737211	0.030708061	N
293	18	100	0.202573452	0.410154511	0.008103378	6	0.493927418	0.030048845	N
294	12	NA	0.170593603	0.373096049	0.002546612	5	NA	NA	NA
296	69	69	0.263382049	0.480439751	0.010490186	9	0.590531391	0.010490186	Y
297	46	52	0.282311877	0.531784804	0.012170836	7	0.634532901	0.013253387	N
298	38	NA	0.299679396	0.549115581	0.020676283	4	NA	NA	NA
299	68	NA	0.313779065	0.669688875	0.043033937	7	NA	NA	NA
302	95	88	0.668305348	1.10404172	0.068507185	7	1.171409927	0.068413193	N
303	83	39	0.243399477	0.380708109	0.011341939	8	0.638968067	0.041925678	N
304	29	37	0.192958253	0.441529427	0.010858595	7	0.641521915	0.027379125	N
305	41	27	0.279477629	0.437890784	0.017978949	6	0.510345265	0.017763447	N
306	54	30	0.287780744	0.550618762	0.021360831	5	0.59551388	0.030971691	N
307	86	77	0.597756679	0.880102956	0.021219414	5	0.842962298	0.043093683	N
308	39	NA	0.249552303	0.377889732	0.004414543	3	NA	NA	NA
309	80	NA	0.330620909	0.666485941	0.050244281	8	NA	NA	NA
313	80	NA	0.294538085	0.359134123	0.011425705	4	NA	NA	NA
314	84	55	0.319942204	0.785166043	0.049884251	7	0.80095319	0.048475063	N
315	41	70	0.431782618	0.607892606	0.0306092	3	0.690040859	0.043273979	N
318	96	96	0.244538972	0.447026482	0.043892689	9	0.411608559	0.043892689	Y
319	57	17	0.209262893	0.441707778	0.029207547	7	0.453293848	2.02E-06	N
320	93	93	0.292790282	0.69826622	0.036443001	8	0.756871093	0.036443001	Y
321	99	99	0.264473569	0.650071106	0.093272641	7	0.744187774	0.093272641	Y
322	14	NA	0.201708206	0.385012219	0.000552225	6	NA	NA	NA
323	57	18	0.42267638	0.613126962	0.004583137	6	0.832938277	0.019933679	N
325	21	60	0.244519542	0.523225971	0.01999737	5	0.684289699	0.040629683	N
326	58	NA	0.21766291	0.38299156	0.010083037	9	NA	NA	NA
327	76	18	0.28854322	0.664505932	0.084469467	4	0.691395612	0.014604052	N
331	72	76	0.392982293	0.594481192	0.010585646	7	0.860704197	0.060481392	N
332	42	24	0.315473095	0.612938409	0.006708875	8	0.613495751	0.018388237	N
334	90	90	0.265664407	0.566163977	0.048150432	9	0.720068191	0.048150432	Y
336	95	19	0.179709559	0.363507514	0.014522476	3	0.495613711	0.019437773	N
337	22	88	0.284572348	0.499844553	0.005804889	7	0.656077824	0.030782808	N
338	44	54	0.364965034	0.463015322	0.026544119	10	0.564547528	0.021851384	N
339	71	71	0.406538714	0.853141241	0.0378157	8	0.985146592	0.112282447	N
340	35	NA	0.63987206	1.20359854	0.052688008	7	NA	NA	NA
341	47	59	0.308671949	0.562134407	0.005789843	8	0.673192845	0.01790142	N
344	28	85	0.316010277	0.573421755	0.003851185	6	0.618148544	0.025420228	N
345	76	NA	0.236256575	0.480187472	0.007726413	6	NA	NA	NA
346	75	NA	0.315474538	0.577006162	0.022445269	5	NA	NA	NA
349	14	48	0.311857889	0.551095972	0.001927535	5	0.768640065	0.021935809	N
350	35	89	0.175019117	0.501022359	0.006422482	6	0.561316688	0.038495773	N
355	41	41	0.285108396	0.625945138	0.032802202	7	0.787382794	0.032802202	Y
356	73	NA	0.697915235	0.845671307	0.042325919	4	NA	NA	NA
357	91	NA	0.434210585	0.658952862	0.158800043	6	NA	NA	NA
359	16	NA	0.203555662	10.1478	0.021502816	6	NA	NA	NA
363	53	53	0.232997768	0.446465746	0.009542662	0	0.554268894	0.009542662	Y
366	51	57	0.141889454	0.251283213	0.009398467	7	0.287018304	0.008474537	N
367	79	79	0.30291378	0.510309586	0.033878015	6	0.477263348	0.033878015	Y
371	33	61	0.331058824	0.542614863	0.003286886	4	0.65063347	0.027470743	N
374	38	51	0.267880692	0.460008901	0.025405207	8	0.423463468	0.019035413	N
375	43	45	0.176996776	0.309305954	0.025629333	6	0.429416536	0.011236995	N
376	27	48	0.227370445	0.491690498	0.004879798	4	0.49271422	0.021267811	N
377	12	NA	0.323066811	0.490082478	0.00779228	6	NA	NA	NA
378	43	NA	0.272040172	0.475967614	0.019171305	6	NA	NA	NA
379	72	62	0.25429029	0.526900986	0.019024695	8	0.498931143	0.026322517	N
381	42	96	0.369432779	0.536061833	0.01585371	5	0.71878843	0.05182863	N
382	73	88	0.427428259	0.535100424	0.020365424	7	0.484804634	0.032624056	N
383	14	33	0.229735094	0.373557921	0.004395919	6	0.48019327	0.010642368	N
384	48	NA	0.31709253	0.534370577	0.021450326	7	NA	NA	NA
385	19	NA	0.214304337	0.353705288	0.004598748	4	NA	NA	NA
386	35	14	0.251888106	0.440620096	0.011840045	7	0.530405622	2.29E-06	N
387	27	NA	0.381253272	0.787660572	0.015201189	8	NA	NA	NA
388	61	NA	0.384411254	0.620048907	0.052751047	5	NA	NA	NA
389	32	38	0.238883834	0.364938652	0.005232251	7	0.40735553	0.00785514	N
390	53	99	0.156117283	0.824477175	0.00902236	4	0.45476054	0.014118089	N
391	10	NA	0.269125914	0.481819987	0.010824989	4	NA	NA	NA
392	37	99	0.327078674	0.568860347	0.031266604	8	0.527745932	0.043205354	N
393	76	43	0.238107326	0.505178024	0.020782613	8	0.500199767	0.028653411	N
394	51	43	0.290898499	0.55642751	0.017436155	7	0.515919043	0.023588673	N
395	86	86	0.327228104	0.542815363	0.060157895	6	0.811646013	0.060157895	Y
396	66	22	0.282949989	0.541036904	0.017134682	8	0.560511538	0.011218775	N
399	28	NA	0.368803333	0.734747429	0.025512711	7	NA	NA	NA
400	70	23	0.329365083	0.697836757	0.044017932	3	0.733650131	0.013794719	N
401	46	55	0.401638244	0.624193083	0.034159888	9	0.840015596	0.082804404	N
402	36	36	0.375450476	0.541326123	0.038346753	6	0.676073569	0.038346753	Y
403	94	48	0.339602186	0.658108713	0.022057168	3	0.64732868	0.046659864	N
404	26	57	0.330256824	0.678283878	0.028380267	7	0.616682377	0.043072648	N
405	74	52	0.435032684	0.639374915	0.035921708	7	0.589214226	0.092023766	N
406	54	54	0.326478269	0.701902474	0.081756702	4	0.896139252	0.081756702	Y
407	62	NA	0.346766614	0.754627661	0.046871608	7	NA	NA	NA
410	22	NA	0.441887796	0.659337735	0.015918243	7	NA	NA	NA
411	62	9	0.492338882	0.909996444	0.023237034	7	0.812204957	0.001608117	N
412	55	55	0.322505195	0.938119382	0.001389827	8	0.459109945	0.031277604	N
413	100	65	0.343643556	0.553748352	0.052774833	3	0.624839139	0.068942311	N
414	37	NA	0.537270137	1.038644271	0.047901801	8	NA	NA	NA
415	33	NA	0.363540417	0.654459499	0.044919494	6	NA	NA	NA
416	53	53	0.301082433	0.605737429	0.026107283	7	0.602014345	0.026107283	Y
418	73	73	0.252337382	0.768575441	0.057852596	10	0.859128592	0.057852596	Y
419	64	NA	0.21349953	0.461861201	0.0193518	2	NA	NA	NA
420	27	28	0.315580659	0.69095407	0.027706823	7	0.747047727	0.016600281	N
421	89	89	0.47318682	0.723775002	0.034213569	5	0.768437786	0.034213569	Y
422	32	80	0.222543621	0.404998483	0.013242769	7	0.612135242	0.043946562	N
423	36	NA	0.327496896	0.641910444	0.011405064	6	NA	NA	NA
424	14	25	0.233844634	0.397330985	0.003577496	6	0.514014338	0.006198354	N
425	52	15	0.376477478	0.675249917	0.030330386	9	0.868912983	0.001073331	N
427	75	NA	0.541177062	1.068763036	0.104250796	6	NA	NA	NA
428	60	65	0.338832499	0.609787057	0.072794919	8	0.588123571	0.022798783	N
429	44	NA	0.235008016	0.431657894	0.014781729	4	NA	NA	NA
430	20	NA	0.346854499	1.007408206	0.020845074	6	NA	NA	NA
432	73	66	0.262655747	0.467012139	0.032448355	8	0.589504703	0.010003868	N
433	73	NA	0.20007779	0.784797414	0.029825857	7	NA	NA	NA
434	53	NA	0.383534688	0.90791109	0.040320621	7	NA	NA	NA
435	64	64	0.3071792	0.410199142	0.03263197	3	0.559626922	0.03263197	Y
436	27	100	0.257577922	0.546579106	0.007153382	8	0.566302843	0.03173176	N
438	66	51	0.395682578	0.587023944	0.013604374	8	0.627554865	0.030419384	N
439	26	61	0.258691451	0.47493038	2.44E-06	6	0.669681841	0.026794404	N
441	36	NA	0.302419541	0.563548085	0.010003089	9	NA	NA	NA
442	29	51	0.418548465	0.662789144	0.01051332	7	0.794934891	0.074246954	N
443	55	59	0.224033281	0.56661593	0.057322248	6	0.586434976	0.028153151	N
444	42	NA	0.349358683	0.441407435	0.091596109	2	NA	NA	NA
445	73	73	0.298510996	0.638433939	0.019184499	6	0.62468043	0.019184499	Y
447	85	46	0.256851625	0.80095259	0.070189398	7	1.087291662	0.021080091	N
448	40	72	0.458259247	0.802565246	0.007599378	7	1.102995458	0.03864888	N
449	79	64	0.205381224	0.387708264	0.015821958	3	0.403031371	0.007348625	N
450	48	61	0.374249103	0.659646694	0.005304038	9	1.124401356	0.055383035	N
451	50	NA	0.16936716	0.360749452	0.009173072	3	NA	NA	NA
452	96	96	0.18757029	0.350248996	0.04710044	2	0.447289585	0.04710044	Y
453	8	NA	0.248183991	0.699528571	2.04E-06	8	NA	NA	NA
454	58	58	0.214768336	0.403331043	0.034059069	6	0.438879682	0.034059069	Y
456	29	57	0.242176546	0.349031242	0.006856347	6	0.475571957	0.004835658	N
458	47	53	0.209549117	0.445215987	0.003937173	8	0.384078255	0.009724086	N
459	76	NA	0.285642259	0.482969084	0.02929035	4	NA	NA	NA
461	22	54	0.296663621	0.579438873	2.15E-06	6	0.768727761	0.031726028	N
462	73	NA	0.256299647	0.675180495	0.084338149	8	NA	NA	NA
463	72	72	0.19955846	0.406435844	0.032231403	5	0.442917444	0.032231403	Y
464	29	NA	0.218583771	0.528523673	0.006079327	5	NA	NA	NA
465	56	NA	0.243645012	0.520568748	0.031895848	7	NA	NA	NA
466	24	24	0.28163564	0.468776448	2.65E-06	8	0.427680213	2.65E-06	Y
467	27	27	0.264182595	1.242382668	2.80E-06	6	0.683078713	2.80E-06	Y
468	34	25	0.392356628	0.808732921	0.041073359	10	0.923915444	0.032065102	N
469	14	NA	0.238039065	0.501533942	0.004617536	4	NA	NA	NA
470	92	95	0.294556799	0.46793011	0.025662909	5	0.486881205	0.021060392	N
471	63	63	0.306824507	0.551381889	0.029485283	3	0.526617868	0.029485283	Y
474	87	NA	0.301307748	0.478412951	0.036967411	8	NA	NA	NA
478	97	97	0.185283357	0.391993599	0.065836861	11	0.412315543	0.065836861	Y
479	89	89	0.408953874	0.601487444	0.041633975	4	0.729096657	0.041633975	Y
480	88	88	0.291314738	0.528268389	0.026976385	5	0.557883587	0.026976385	Y
483	21	67	0.183211464	0.475626144	0.005294222	4	0.52013396	0.027512773	N
484	100	100	0.286642996	1.503507985	0.727933797	11	1.731432867	0.727933797	Y
485	73	73	0.195538446	0.340395748	0.023467923	9	0.356135886	0.023467923	Y
486	23	46	0.376002795	0.72141534	0.005585004	8	0.647478293	0.003708303	N
487	28	NA	0.263063471	0.436948898	0.004651476	7	NA	NA	NA
488	97	97	0.264201569	0.466643717	0.032036047	9	0.445995055	0.032036047	Y
490	42	48	0.223461486	0.472889125	0.002415786	4	0.440911883	0.004349622	N
492	89	75	0.297061275	0.590188148	0.013402824	10	0.590879743	0.012622163	N
493	76	NA	0.241475351	0.472025656	0.032978902	8	NA	NA	NA
494	35	39	0.318854077	0.672579308	0.009104423	6	0.533936686	0.021133588	N
495	3	22	0.21799725	0.408786122	0.002837293	9	0.610640556	0.014141795	N
